added,address,amenities,area,bath,bedrooms,currency,deal_type,description,home_url,house_type,is_titanium,is_trusted,is_verified,location,price,price_in_rupees,purpose,title,type
4 days ago,"DHA 9 Town - Block A, DHA 9 Town, DHA Defence, Lahore, Punjab","{'Main Features': ['Parking Spaces: 1', 'Double Glazed Windows', 'Central Air Conditioning', 'Central Heating', 'Flooring', 'Electricity Backup', 'Other Main Features'], 'Rooms': ['Bedrooms: 3', 'Bathrooms: 4', 'Servant Quarters: 1', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Powder Room ', 'Store Rooms: 1', 'Lounge or Sitting Room'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready'], 'Community Features': ['Community Lawn or Garden', 'Kids Play Area', 'Barbeque Area', 'Mosque'], 'Healthcare Recreational': ['Jacuzzi'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff', 'Other Facilities']}",5 Marla,4,3,PKR,super hot,"5 Marla Brand New House For Sale In Dha 9 Town Block A. ,. IDEAL LOCATION FOR LIVING,. GOOD LOCATION,. MODERN DESIGN HOUSE,. DIRECT APPROACH FROM MAIN ROAD,. Near to Park,. Near to Commercial,. Near to main Road,. 3 Bedrooms,. 4 bathrooms,. 2 Kitchen,. Drawing room,. TV lounge,. Dinning room,. Servant quarter,. Store room,. Car parking space",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_prime_location_5_marla_house_for_sale_available_in_dha_defence-51558831-8173-1.html,House,yes,yes,yes,"DHA Defence, Lahore, Punjab",2.3 Crore,23000000.0,For Sale,Prime Location 5 Marla House For Sale Available In DHA Defence,
4 days ago,"Al Raheem Gardens Phase 5, GT Road, Lahore, Punjab","{'Main Features': ['Built in year: 2023', 'Parking Spaces: 1', 'Double Glazed Windows', 'Central Air Conditioning', 'Central Heating', 'Flooring', 'Electricity Backup', 'Waste Disposal', 'Other Main Features'], 'Rooms': ['Bedrooms: 3', 'Bathrooms: 3', 'Servant Quarters: 2', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Powder Room ', 'Other Rooms'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready', 'Intercom', 'Other Business and Communication Facilities'], 'Community Features': ['Community Lawn or Garden', 'Community Swimming Pool', 'Community Gym', 'First Aid or Medical Centre', 'Day Care Centre', 'Kids Play Area', 'Barbeque Area', 'Mosque', 'Community Centre', 'Other Community Facilities'], 'Healthcare Recreational': ['Lawn or Garden', 'Other Healthcare and Recreation Facilities'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff', 'Facilities for Disabled', 'Other Facilities']}",3 Marla,3,3,PKR,super hot,3 Marla Corner House For Sale In AL Raheem Garden Phase 5 GT Road Lahore,https://www.zameen.com/Property/gt_road_al_raheem_gardens_phase_5_3_marla_house_is_available_for_sale_in_al_raheem_gardens_phase_5-51580791-10507-1.html,House,no,yes,yes,"GT Road, Lahore, Punjab",1.35 Crore,13500000.0,For Sale,3 Marla House Is Available For Sale In Al Raheem Gardens Phase 5,
4 days ago,"Paragon City, Lahore, Punjab","{'Main Features': ['Built in year: 2024', 'Parking Spaces: 4', 'Double Glazed Windows', 'Central Air Conditioning', 'Central Heating', 'Flooring', 'Electricity Backup', 'Waste Disposal', 'Floors: 3', 'Furnished'], 'Rooms': ['Bedrooms: 9', 'Bathrooms: 9', 'Servant Quarters: 3', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Study Room', 'Prayer Room', 'Powder Room ', 'Gym', 'Steam Room', 'Lounge or Sitting Room', 'Laundry Room', 'Other Rooms'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready', 'Intercom', 'Other Business and Communication Facilities'], 'Community Features': ['Community Lawn or Garden', 'Community Swimming Pool', 'Community Gym', 'First Aid or Medical Centre', 'Day Care Centre', 'Kids Play Area', 'Barbeque Area', 'Mosque', 'Community Centre', 'Other Community Facilities'], 'Healthcare Recreational': ['Lawn or Garden', 'Swimming Pool', 'Sauna', 'Jacuzzi', 'Other Healthcare and Recreation Facilities'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff', 'Facilities for Disabled', 'Other Facilities']}",5.5 Marla,4,3,PKR,super hot,"IT HAS. ,Bedrooms with attached washrooms,Tiles and wooden flooring in bedrooms,Solid tiles flooring in washrooms,Solid sentry fittings in washrooms,Kitchen with solid cabinets and burners,T. V lounge with huge sitting area,Open terrace with huge sitting area,Garage with single car parking,Store room,Powder Room,Lush green lawn,Comfortable stairs,Solid wooden doors and Main gate,Separate Entrance from Side Street,This house is situated nearby Commercial market, Masjid and Park. ,PICTURE NOT REAL, VISIT.",https://www.zameen.com/Property/lahore_paragon_city_beautiful_cornor_house_for_sale_available-51579954-1014-1.html,House,no,yes,no,"Paragon City, Lahore, Punjab",2.2 Crore,22000000.0,For Sale,BEAUTIFUL CORNOR HOUSE FOR SALE AVAILABLE,
4 days ago,"DHA Phase 7, DHA Defence, Lahore, Punjab","{'Main Features': ['Built in year: 2023', 'Parking Spaces: 4', 'Double Glazed Windows', 'Central Air Conditioning', 'Central Heating', 'Flooring', 'Electricity Backup', 'Waste Disposal', 'Floors: 2', 'Other Main Features', 'Furnished'], 'Rooms': ['Bedrooms: 5', 'Bathrooms: 6', 'Servant Quarters: 2', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Study Room', 'Prayer Room', 'Powder Room ', 'Gym', 'Store Rooms: 1', 'Steam Room', 'Lounge or Sitting Room', 'Laundry Room', 'Other Rooms'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready', 'Intercom', 'Other Business and Communication Facilities'], 'Community Features': ['Community Lawn or Garden', 'Community Swimming Pool', 'Community Gym', 'First Aid or Medical Centre', 'Day Care Centre', 'Kids Play Area', 'Barbeque Area', 'Mosque', 'Community Centre', 'Other Community Facilities'], 'Healthcare Recreational': ['Lawn or Garden', 'Sauna', 'Jacuzzi', 'Other Healthcare and Recreation Facilities'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff', 'Facilities for Disabled', 'Other Facilities']}",1 Kanal,6,5,PKR,super hot,"05 Master Size Bed Rooms With Attached Bath ,- Amazing Wood Work, All Teak Wood Ash Wood Used In Bungalow ,- House Is Located Near Park Mosque ,- Complete Wiring Of Ups And Generator Done In The House ,- Solid Steel Work Used For Outside Main Gate ,- Sliding Doors ,- Complete Marble Tiled Wooden Flooring ,- Wash Rooms Are Completely Covered By Spanish Tiles ,- 50 Ft Road ,- All The Construction Near And Adjacent To House Is New ,- Spacious Green Belt ,- Planters All Around The Green Belt ,- Beautiful Lawn With Complete Variety Of Planters.",https://www.zameen.com/Property/dha_defence_dha_phase_7_spectacular_1_kanal_new_build_house_for_sale_in_lahore_dha_phase_7-46275893-1450-1.html,House,yes,yes,no,"DHA Defence, Lahore, Punjab",8.65 Crore,86500000.0,For Sale,Spectacular 1 Kanal New Build House For Sale In Lahore Dha Phase 7,
4 days ago,"Formanites Housing Scheme - Block N, Formanites Housing Scheme, Lahore, Punjab","{'Main Features': ['Parking Spaces: 1', 'Double Glazed Windows', 'Central Air Conditioning', 'Central Heating', 'Flooring', 'Electricity Backup', 'Waste Disposal'], 'Rooms': ['Bedrooms: 5', 'Bathrooms: 3', 'Servant Quarters: 1', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Powder Room ', 'Store Rooms: 1', 'Lounge or Sitting Room'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready'], 'Community Features': ['Community Lawn or Garden', 'Kids Play Area', 'Barbeque Area', 'Mosque'], 'Healthcare Recreational': ['Jacuzzi'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff']}",10 Marla,6,5,PKR,super hot,"10 Marla Brand New House For Sale In Formanites Housing Scheem Block N. ,. IDEAL LOCATION FOR LIVING,. GOOD LOCATION,. MODERN DESIGN HOUSE,. DIRECT APPROACH FROM MAIN,. 5 Badrooms,. 6 Bathrooms,. 2 Kitchen,. Drawing room,. TV lounge,. Dinning room,. Servant quarter,. Store room,. Car parking space,. LDA APPROVED",https://www.zameen.com/Property/formanites_housing_scheme_formanites_housing_scheme_-_block_n_a_stunning_corner_house_is_up_for_grabs_in_formanites_housing_scheme_-_block_n_lahore-51580328-3786-1.html,House,no,yes,yes,"Formanites Housing Scheme, Lahore, Punjab",3.75 Crore,37500000.0,For Sale,A Stunning Corner House Is Up For Grabs In Formanites Housing Scheme - Block N Lahore,
11 hours ago,"Military Accounts Housing Society, Lahore, Punjab","{'Rooms': ['Bedrooms: 3', 'Bathrooms: 4', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Study Room', 'Prayer Room', 'Powder Room ', 'Store Rooms: 1'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Security Staff', 'Other Facilities']}",4 Marla,3,3,PKR,hot,"3 Bed Rooms,Attached Bath rooms,Complete wood work,TV Lounge Drawing room,Double Kitchen,All other facilities are available ,for details feel free to contact us or visit to our office",https://www.zameen.com/Property/lahore_military_accounts_housing_society_4_marla_double_storey_house_for_sale-51604531-781-1.html,House,no,no,no,"Military Accounts Housing Society, Lahore, Punjab",1.45 Crore,14500000.0,For Sale,4 MARLA DOUBLE STOREY HOUSE FOR SALE,
6 hours ago,"Johar Town, Lahore, Punjab","{'Main Features': ['Built in year: 2024', 'Parking Spaces', 'Flooring', 'Electricity Backup', 'Waste Disposal', 'Floors: 2'], 'Rooms': ['Bedrooms: 5', 'Bathrooms: 6', 'Servant Quarters: 1', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Study Room', 'Prayer Room', 'Powder Room ', 'Gym', 'Store Rooms: 2', 'Steam Room', 'Lounge or Sitting Room', 'Laundry Room'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready', 'Intercom'], 'Community Features': ['Community Lawn or Garden', 'Community Swimming Pool', 'Community Gym', 'First Aid or Medical Centre', 'Day Care Centre', 'Kids Play Area', 'Barbeque Area', 'Mosque', 'Community Centre'], 'Healthcare Recreational': ['Lawn or Garden', 'Swimming Pool', 'Sauna', 'Jacuzzi'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff', 'Facilities for Disabled']}",1 Kanal,6,5,PKR,hot,"Hotline Associates Offers Best Investment Opportunities. ,1 Kanal Brand New Luxury House For SALE In Johar Town,Price Negotiable,Original Pictures Attached,5 Master Bedroom Attached Bath Room,2 Spanish Tiled Imported Kitchen,Lavish Drawing,2 Dining And Tv Lounge,Huge Car Parking Space,Solid Wood Work,A Separate Stairs,Spacious Garage,Huge Car Parking Tiles Flooring,Solid Doors Imported Fittings,A++ Construction Outclass,Elevation Very Big House Due To Map Design,Situated On One Of The Most Desirable And Beautiful Town,Easy Access Through Main Boulevard Road,Near Lahore Expo Center, Emporium Mall,Transferable House,Excellent Investment,If You Want To Buy This Property Or To Get More Information About Its. To Assist You And Take You To A Mini Tour,You Must Visit At Least One Time,More Option Are Also Available,Pakistan'S Most Trusted Real Estate Company Since 1993. ,Stay Tuned For Business Opportunities. ,Hotline Associates Deals In Sale And Purchase Of Properties And Rental Properties As Well. With More Than 32 Years Of Experience And Expertise Of Property Management, You Can Trust Us To Deliver.",https://www.zameen.com/Property/lahore_johar_town_1_kanal_designer_house_solid_construction_near_park_mosque_and_market-51615300-93-1.html,House,yes,yes,no,"Johar Town, Lahore, Punjab",8.9 Crore,89000000.0,For Sale,1 Kanal Designer House Solid Construction Near Park Mosque And Market,
2 hours ago,"DHA Phase 7, DHA Defence, Lahore, Punjab","{'Main Features': ['Built in year: 2024', 'Parking Spaces: 4', 'Flooring', 'Electricity Backup', 'Floors', 'Other Main Features'], 'Rooms': ['Bedrooms: 6', 'Bathrooms: 7', 'Servant Quarters: 2', 'Drawing Room', 'Kitchens: 2', 'Study Room', 'Powder Room ', 'Store Rooms: 1', 'Steam Room', 'Other Rooms']}",1 Kanal,6,6,PKR,,"FOR MORE DETAIL ABOUT THIS PROPERTY CONTECT US,QIBLA ESTATE AND BULDERS. ,The House is great for families who love spending time outdoors as it comes with a porch. Properties in the best locations sell fast, so be quick if you want to own one yourself. Investment in 9000 Square Feet property is a lucrative option so make your move today. Not many properties are priced Rs. 135,000,000. So, it's better to grab the offer, before someone else does. Are you looking for property in DHA Phase 7? Your search is over! Grab the opportunity to own your own home in Lahore with affordable housing options available. ,What more this property has to tell you is written below. ,The House is well-furnished with ornate fixtures, modern furniture and wall fittings. ,A central heating system in the House is convenient for everyone to operate. ,You can work out at the gym within premises to make up for the physical activity lag created by the urban life. ,The society's waste disposal system ensures cleanliness at all times. ,Double glazed windows provide good insulation during winters. ,If your dream has been to host lavish dinners, it can come true now with the beautiful dining room that comes with this property. ,With central air-conditioning your House stays cool at all times. ,Call us for details.",https://www.zameen.com/Property/dha_defence_dha_phase_7_org_spanish_villa_for_sale-49635248-1450-1.html,House,no,yes,no,"DHA Defence, Lahore, Punjab",6.45 Crore,64500000.0,For Sale,ORG SPANISH VILLA FOR SALE,
4 days ago,"Formanites Housing Scheme, Lahore, Punjab","{'Main Features': ['Built in year: 2024', 'Parking Spaces: 1', 'Double Glazed Windows', 'Central Air Conditioning', 'Central Heating', 'Flooring', 'Electricity Backup', 'Waste Disposal', 'Floors: 2', 'Other Main Features'], 'Rooms': ['Bedrooms: 3', 'Bathrooms: 41', 'Servant Quarters: 1', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Powder Room ', 'Store Rooms: 1', 'Lounge or Sitting Room', 'Laundry Room'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready', 'Intercom'], 'Community Features': ['Community Lawn or Garden', 'Community Swimming Pool', 'Community Gym', 'First Aid or Medical Centre', 'Day Care Centre', 'Kids Play Area', 'Barbeque Area', 'Mosque', 'Community Centre'], 'Healthcare Recreational': ['Lawn or Garden', 'Jacuzzi'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff']}",5 Marla,4,3,PKR,super hot,"5 Marla Corner House For Sale In Formanites Housing Scheem Block N Prime. ,. SPANISH DESIGN HOUSE,. DIRECT APPROACH FROM MAIN ROAD,. IDEAL LOCATION FOR LIVING,. GOOD LOCATION,. 3 Bedrooms,. 4 bathrooms,. 2 Kitchen,. Drawing room,. TV lounge,. Dinning room,. Servant quarter,. Store room,. Car parking space,. Near to Park,. Near to Commercial markets,. Near to Schools",https://www.zameen.com/Property/lahore_formanites_housing_scheme_looking_for_a_corner_house_in_formanites_housing_scheme-51580988-1020-1.html,House,no,yes,yes,"Formanites Housing Scheme, Lahore, Punjab",2 Crore,20000000.0,For Sale,Looking For A Corner House In Formanites Housing Scheme,
6 hours ago,"Allama Iqbal Town, Lahore, Punjab","{'Main Features': ['Built in year: 2023', 'Parking Spaces: 2', 'Double Glazed Windows', 'Central Air Conditioning', 'Central Heating', 'Flooring', 'Electricity Backup', 'Waste Disposal', 'Floors: 2', 'Other Main Features'], 'Rooms': ['Bedrooms: 5', 'Bathrooms: 6', 'Servant Quarters: 1', 'Drawing Room', 'Dining Room', 'Kitchens: 2', 'Study Room', 'Prayer Room', 'Powder Room ', 'Gym', 'Store Rooms: 1', 'Steam Room', 'Lounge or Sitting Room', 'Laundry Room', 'Other Rooms'], 'Business and Communication': ['Broadband Internet Access', 'Satellite or Cable TV Ready', 'Intercom', 'Other Business and Communication Facilities'], 'Community Features': ['Community Lawn or Garden', 'Community Swimming Pool', 'Community Gym', 'First Aid or Medical Centre', 'Day Care Centre', 'Kids Play Area', 'Barbeque Area', 'Mosque', 'Community Centre', 'Other Community Facilities'], 'Healthcare Recreational': ['Lawn or Garden', 'Swimming Pool', 'Sauna', 'Jacuzzi', 'Other Healthcare and Recreation Facilities'], 'Nearby Locations and Other Facilities': ['Nearby Schools', 'Nearby Hospitals', 'Nearby Shopping Malls', 'Nearby Restaurants', 'Distance From Airport (kms)', 'Nearby Public Transport Service', 'Other Nearby Places'], 'Other Facilities\r\n': ['Maintenance Staff', 'Security Staff', 'Facilities for Disabled', 'Other Facilities']}",10 Marla,6,5,PKR,hot,"Hotline Associates Offers Best Investment Opportunities. ,10 Marla Luxury House For SALE In Allama Iqbal Town Hot Location ,Price Negotiable ,Original Pics Attached ,5 Master Bedrooms Attached Bath Room, Spanish Tiled Imported Kitchen, Lavish Drawing, Dining And Tv Lounge. Huge Car Parking Space, Ash Wood Work, A Separate Stairs. Spacious Garage. Huge Car Parking Marble & Tiles Flooring Solid Doors Imported Fittings AAA Construction Outclass Elevation Very Big House Due To Map Design. ,Situated On One Of The Most Desirable And Beautiful Town. ,Transferable House ,Excellent Investment ,If You Want To Buy This Property Or To Get More Information About Its. To Assist You And Take You To A Mini Tour. ,Hotline Associates Deals In Sale And Purchase Of Properties And Rental Properties As Well. With More Than 30 Years Of Experience And Expertise Of Property Management, You Can Trust Us To Deliver. ,For More Information Please Contact Us.",https://www.zameen.com/Property/lahore_allama_iqbal_town_10_marla_luxury_house_for_sale_in_allama_iqbal_town_hot_location-44973676-58-1.html,House,yes,yes,no,"Allama Iqbal Town, Lahore, Punjab",6.5 Crore,65000000.0,For Sale,10 Marla Luxury House For Sale In Allama Iqbal Town Hot Location,
